Product ID,Product Title,Product Type,Vendor,Product Tags,Primary Licensor
"453699756","Phi Sig Flower Tank","Shirts > Tank tops","Phi Sigma Sigma","bring back, Phi Sigma Sigma, RTS, Summer, Tank, Trunk show","Phi Sigma Sigma"
"453706272","APHI VINTAGE BALL CAP","Headwear > Billed hats","Alpha Phi","Alpha Phi, Hat, Headwear, holiday flash, RTS, stocking stuffer, Vintage hat","Alpha Phi"
"453706764","AXO VINTAGE BALL CAP","Headwear > Billed hats","Alpha Chi Omega","Alpha Chi Omega, AXO Hidden, bring back, Headwear, holiday flash, RTS, stocking stuffer, Vintage hat","Alpha Chi Omega"
"453707024","CHIO VINTAGE BALL CAP","Headwear > Billed hats","Chi Omega","Chi Omega, Headwear, holiday flash, RTS, stocking stuffer, Vintage hat","Chi Omega"
"453707448","GPHI VINTAGE BALL CAP","Headwear > Billed hats","Gamma Phi Beta","Gamma Phi Beta, Headwear, holiday flash, RTS, stocking stuffer, Vintage hat","Gamma Phi Beta"
"453707720","PI PHI VINTAGE BALL CAP","Headwear > Billed hats","Pi Beta Phi","Headwear, holiday flash, Pi Beta Phi, RTS, stocking stuffer, Vintage hat","Pi Beta Phi"
"453707932","KD VINTAGE BALL CAP","Headwear > Billed hats","Kappa Delta","bring back, Headwear, holiday flash, Kappa Delta, RTS, stocking stuffer, Vintage hat","Kappa Delta"
"453708184","SDT VINTAGE BALL CAP","Headwear > Billed hats","Sigma Delta Tau","Headwear, holiday apparel, holiday flash, RTS, Sigma Delta Tau, stocking stuffer, Vintage hat","Sigma Delta Tau"
"453972168","Pi Phi Formal Long Sleeves","Shirts > Long sleeve t-shirts","Pi Beta Phi (Private)","campaign_past_campaign, past_campaign_temp","Pi Beta Phi"
"453978608","AXiD Love you like Xi Tee","Shirts > Short sleeve t-shirts","Alpha Xi Delta","Alpha Xi Delta, campaign_past_campaign, past_campaign_temp","Alpha Xi Delta"
"453979604","SDT Leggings","Pants > Leggings","Sigma Delta Tau","campaign_past_campaign, past_campaign_temp, Sigma Delta Tau","Sigma Delta Tau"
"453981052","Chi O Flag & Skull Tank","Shirts > Tank tops","Chi Omega","campaign_past_campaign, Chi Omega, past_campaign_temp","Chi Omega"
"453982152","Alpha Phi Donut Tank","Shirts > Tank tops","Alpha Phi","Alpha Phi, bring back, Clearance Bin, RTS, Shirt, Tank, Trunk show","Alpha Phi"
"453984148","Party Like Gatsby Flowy Tee","Shirts > Short sleeve t-shirts","The Social Life","all, campaign_past_campaign, General, past_campaign_temp","Various"
"453985596","Delta Gamma Anchor Spirit Jersey","Shirts > Jerseys","Delta Gamma","campaign_past_campaign, Delta Gamma, past_campaign_temp","Delta Gamma"
"453991084","Kappa Delta Emoji Tank","Shirts > Tank tops","Kappa Delta","campaign_past_campaign, emoji, Kappa Delta, past_campaign_temp","Kappa Delta"
"453992304","Delta Gamma Emoji Tank","Shirts > Tank tops","Delta Gamma","campaign_past_campaign, Delta Gamma, emoji, past_campaign_temp","Delta Gamma"
"453992988","AOPi Emoji Tank","Shirts > Tank tops","Alpha Xi Delta","Alpha Xi Delta, campaign_past_campaign, emoji, past_campaign_temp","Alpha Xi Delta"
"453993348","Theta Emoji Tank","Shirts > Tank tops","Kappa Alpha Theta","emoji, Kappa Alpha Theta","Kappa Alpha Theta"
"453993632","Alpha Phi Emoji Tank","Shirts > Tank tops","Alpha Phi","Alpha Phi, campaign_past_campaign, emoji, past_campaign_temp","Alpha Phi"
"453993844","Phi Sig x Kanye","Shirts > Short sleeve t-shirts","Phi Sigma Sigma (Private)","campaign_past_campaign, past_campaign_temp","Phi Sigma Sigma"
"453993956","Zelta Tau Alpha Emoji Tank","Shirts > Tank tops","Zeta Tau Alpha","emoji, Zeta Tau Alpha","Zeta Tau Alpha"
"453997472","Phi Sig x Kanye","Shirts > Short sleeve t-shirts","Phi Sigma Sigma (Private)","campaign_past_campaign, past_campaign_temp","Phi Sigma Sigma"
"454016204","Test Flannel - 1 APHI","Shirts > Button-up shirts","TSL (Private)","campaign_past_campaign, past_campaign_temp","Alpha Phi"
"454016260","Test Flannel - 2 DG","Shirts > Button-up shirts","TSL (Private)","campaign_past_campaign, past_campaign_temp","Delta Gamma"
"454016324","Test Flannel - 3 AXO","Shirts > Button-up shirts","TSL (Private)","campaign_past_campaign, past_campaign_temp","Alpha Chi Omega"
"454353180","Delta Gamma Vegas","Shirts > Short sleeve t-shirts","Delta Gamma (Private)","campaign_past_campaign, past_campaign_temp","Delta Gamma"
"454432076","Delta Zeta Snapback","Headwear > Billed hats","Delta Zeta (Private)","campaign_past_campaign, past_campaign_temp","Delta Zeta"
"454503196","AGD Vintage Ball Cap","Headwear > Billed hats","Alpha Gamma Delta","Alpha Gamma Delta, blackfriday2016, Dad Hat, Headwear, holiday flash, RTS, SpringBreak2017, stocking stuffer, Vintage hat","Alpha Gamma Delta"
"454523012","Test Cherry Flannel 1","Shirts > Button-up shirts","TSL (Private)","campaign_past_campaign, past_campaign_temp","Various"
"454523092","Test Cherry Flannel 2","Shirts > Button-up shirts","TSL (Private)","campaign_past_campaign, past_campaign_temp","Various"
"454523216","Test Cherry Flannel 3","Shirts > Button-up shirts","TSL (Private)","campaign_past_campaign, past_campaign_temp","Various"
"454880356","Team Christina Tank Pack","Bundles > Apparel bundles","TSL (Private)","","Various"
"454884004","Team Christina Tee Pack","Bundles > Apparel bundles","TSL (Private)","","Various"
"455590076","Kappa Alpha Theta Stole","Apparel > Stoles","Kappa Alpha Theta (Private)","campaign_past_campaign, past_campaign_temp","Kappa Alpha Theta"
"455594384","Gamma Phi Beta Cali Bear Tee","Shirts > Short sleeve t-shirts","Gamma Phi Beta (Private)","campaign_past_campaign, past_campaign_temp","Gamma Phi Beta"
"455620788","Alpha Phifa Tank","Shirts > Tank tops","Alpha Phi (Private)","campaign_past_campaign, past_campaign_temp","Various"
"455621364","Women's Alpha Phi Tank","Shirts > Tank tops","Alpha Phi (Private)","campaign_past_campaign, past_campaign_temp","Alpha Phi"
"455824252","Chi Omega Shield Tank","Shirts > Tank tops","Chi Omega (Private)","campaign_past_campaign, past_campaign_temp","Chi Omega"
"455829292","DG AnchorSplash Slouchy V Neck","Shirts > Short sleeve t-shirts","Delta Gamma (Private)","campaign_past_campaign, past_campaign_temp","Delta Gamma"
"455939856","SB Delta Gamma Tanks","Shirts > Tank tops","Delta Gamma (Private)","campaign_past_campaign, past_campaign_temp","Delta Gamma"
"456356900","AEPI - Premium Athletic Jersey Hat","Headwear > Billed hats","Alpha Epsilon Pi","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Alpha Epsilon Pi"
"456357908","DSP - Premium Athletic Jersey Hat","Headwear > Billed hats","Delta Sigma Phi","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Various"
"456358028","Sigma Chi - Premium Athletic Jersey Hat","Headwear > Billed hats","Sigma Chi","blackfriday2016, Headwear, made to order, Premium Snapback, saleFEB2017","Sigma Chi"
"456358204","Fiji - Premium Athletic Jersey Hat","Headwear > Billed hats","Phi Gamma Delta","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Phi Gamma Delta"
"456358396","Lambda Chi - Premium Athletic Jersey Hat","Headwear > Billed hats","Lambda Chi Alpha","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Lambda Chi Alpha"
"456358572","PIKE - Premium Athletic Jersey Hat","Headwear > Billed hats","Pi Kappa Alpha","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Pi Kappa Alpha"
"456358748","SAE - Premium Athletic Jersey Hat","Headwear > Billed hats","Sigma Alpha Epsilon","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Sigma Alpha Epsilon"
"456358900","SigEp - Premium Athletic Jersey Hat","Headwear > Billed hats","Sigma Phi Epsilon","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Sigma Phi Epsilon"
"456359164","TSL - Premium Athletic Jersey Hat","Headwear > Billed hats","The Social Life","blackfriday2016, General, Headwear, made to order, Premium Snapback, saleFEB2017","Various"
"456373204","AEPI - Premium Black Hawaiian Hat","Headwear > Floppy hats","Alpha Epsilon Pi","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Alpha Epsilon Pi"
"456373624","DSP - Premium Black Hawaiian Hat","Headwear > Floppy hats","Delta Sigma Phi","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Various"
"456374068","Sigma Chi - Premium Black Hawaiian Hat","Headwear > Floppy hats","Sigma Chi","blackfriday2016, Headwear, made to order, Premium Snapback, saleFEB2017","Sigma Chi"
"456374384","Fiji - Premium Black Hawaiian Hat","Headwear > Floppy hats","Phi Gamma Delta","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Phi Gamma Delta"
"456374648","Lambda Chi - Premium Black Hawaiian Hat","Headwear > Floppy hats","Lambda Chi Alpha","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Lambda Chi Alpha"
"456374784","PIKE - Premium Black Hawaiian Hat","Headwear > Floppy hats","Pi Kappa Alpha","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Pi Kappa Alpha"
"456375092","SAE - Premium Black Hawaiian Hat","Headwear > Floppy hats","Sigma Alpha Epsilon","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Sigma Alpha Epsilon"
"456375444","SigEp - Premium Black Hawaiian Hat","Headwear > Floppy hats","Sigma Phi Epsilon","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Sigma Phi Epsilon"
"456376112","TSL - Premium Black Hawaiian Hat","Headwear > Floppy hats","The Social Life","blackfriday2016, General, Headwear, made to order, Premium Snapback, saleFEB2017","Various"
"456380916","AEPI - Premium Military Canvas Hat","Headwear > Billed hats","Alpha Epsilon Pi","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Alpha Epsilon Pi"
"456380980","DSP - Premium Military Canvas Hat","Headwear > Billed hats","Delta Sigma Phi","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Various"
"456381468","Sigma Chi - Premium Military Canvas Hat","Headwear > Billed hats","Sigma Chi","blackfriday2016, Headwear, made to order, Premium Snapback, saleFEB2017","Sigma Chi"
"456381952","Fiji - Premium Military Canvas Hat","Headwear > Billed hats","Phi Gamma Delta","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Phi Gamma Delta"
"456382324","Lambda Chi - Premium Military Canvas Hat","Headwear > Billed hats","Lambda Chi Alpha","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Lambda Chi Alpha"
"456382448","PIKE - Premium Military Canvas Hat","Headwear > Billed hats","Pi Kappa Alpha","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Pi Kappa Alpha"
"456382768","SAE - Premium Military Canvas Hat","Headwear > Billed hats","Sigma Alpha Epsilon","blackfriday2016, Hat, Headwear, made to order, Premium Snapback, saleFEB2017","Sigma Alpha Epsilon"
"456382988","SigEp - Premium Military Canvas Hat","Headwear > Billed hats","Sigma Phi Epsilon","Premium Snapback","Sigma Phi Epsilon"
"456383316","TSL - Premium Military Canvas Hat","Headwear > Billed hats","The Social Life","blackfriday2016, General, Headwear, made to order, Premium Snapback, saleFEB2017","Various"
"456392428","Sigma Chi Varsity Strapback","Headwear > Billed hats","Sigma Chi","blackfriday2016, Headwear, Premium Snapback, saleFEB2017","Sigma Chi"
"456392788","SAE Ballin Strapback","Headwear > Billed hats","Sigma Alpha Epsilon","blackfriday2016, Hat, Headwear, Premium Snapback, saleFEB2017","Sigma Alpha Epsilon"
"456393256","Pike Herringbone Strapback","Headwear > Billed hats","Pi Kappa Alpha","blackfriday2016, featured, Hat, Headwear, Premium Snapback, saleFEB2017","Pi Kappa Alpha"
"456393900","LCA Big League Strapback","Headwear > Billed hats","Lambda Chi Alpha","blackfriday2016, featured, Hat, Headwear, Premium Snapback, saleFEB2017","Lambda Chi Alpha"
"456681388","Delta Zeta Pullover","Sweatshirts > Crewneck sweatshirts","Delta Zeta","campaign_past_campaign, Delta Zeta, past_campaign_temp","Delta Zeta"
"456689756","KKG Fanny Pack","Bags > Fanny packs","Kappa Kappa Gamma","Accessories, Kappa Kappa Gamma, Spring Break","Kappa Kappa Gamma"
"456696368","Tri Delta Lovin's What I Got Tank","Shirts > Tank tops","Delta Delta Delta","campaign_past_campaign, Delta Delta Delta, past_campaign_temp","Delta Delta Delta"
"456699464","Pi Phi Hoodie","Sweatshirts > Hooded sweatshirts","Pi Beta Phi","AFLV, Comfy, Hoodie, Pi Beta Phi, RTS","Pi Beta Phi"
"456705520","#AXOXO Tee","Shirts > Short sleeve t-shirts","Alpha Chi Omega","Alpha Chi Omega, AXO Hidden, campaign_past_campaign, past_campaign_temp","Alpha Chi Omega"
"456707492","AXiD Whale Tank","Shirts > Tank tops","Alpha Xi Delta","Alpha Xi Delta, RTS, saleaug2016, Shirt, Tank","Alpha Xi Delta"
"456719948","KKG CaboBandz","Hair accessories > Headbands","Kappa Kappa Gamma (Private)","campaign_past_campaign, past_campaign_temp","Kappa Kappa Gamma"
"456753996","So Sweet Tank","Shirts > Tank tops","The Social Life","campaign_past_campaign, General, past_campaign_temp","Various"
"456767840","AXO Cant Lose Top","Shirts > Short sleeve t-shirts","Alpha Chi Omega","Alpha Chi Omega, AXO Hidden, RTS, saleaug2016, Tank, Tee","Alpha Chi Omega"
"456779668","APHI Can't Lose Tee","Shirts > Short sleeve t-shirts","Alpha Phi","Alpha Phi, campaign_past_campaign, past_campaign_temp","Alpha Phi"
"456784100","KD Long Sleeve Whale Pocket Tee","Shirts > Long sleeve t-shirts","Kappa Delta","Kappa Delta, Long Sleeve, RTS, sale bin","Kappa Delta"
"457320404","Mermaid Tee","Shirts > Short sleeve t-shirts","The Social Life","campaign_past_campaign, General, past_campaign_temp","Various"
"457321672","Mermaid Fringe Tank","Shirts > Tank tops","The Social Life","campaign_past_campaign, General, past_campaign_temp","Various"
"457333644","KAO America's Finest","Shirts > Short sleeve t-shirts","Kappa Alpha Theta","America, blackfriday2016, Clearance Bin, Clearance Tee, Kappa Alpha Theta, RTS, saleFEB2017, Shirt, Tee","Kappa Alpha Theta"
"457340724","AXO Classic Sweatshirt","Sweatshirts > Crewneck sweatshirts","Alpha Chi Omega","Alpha Chi Omega, AXO Hidden, Comfy, RTS, saleaug2016, Sweatshirt","Alpha Chi Omega"
"457350924","Sigma Alpha Boyfriend Flannel","Shirts > Button-up shirts","Sigma Alpha","campaign_past_campaign, past_campaign_temp","Sigma Alpha"
"457351820","Delta Gamma Anchored Quarter Zip","Sweatshirts > 1/4 zip sweatshirts","Delta Gamma (Private)","campaign_past_campaign, past_campaign_temp","Delta Gamma"
"457355304","DG Relay for Life V Neck","Shirts > Short sleeve t-shirts","Delta Gamma (Private)","campaign_past_campaign, past_campaign_temp","Delta Gamma"
"457362224","AOPi Slouchy Tank","Shirts > Tank tops","Alpha Omicron Pi","Alpha Omicron Pi, campaign_past_campaign, past_campaign_temp","Alpha Omicron Pi"
"457364344","AXiD Pocket Tee","Shirts > Short sleeve t-shirts","Alpha Xi Delta","Alpha Xi Delta, campaign_past_campaign, past_campaign_temp","Alpha Xi Delta"
"457371820","KKG Can't Lose Top","Shirts > Short sleeve t-shirts","Kappa Kappa Gamma","campaign_past_campaign, Kappa Kappa Gamma, past_campaign_temp","Kappa Kappa Gamma"
"457407548","Delta Gamma SJSU Tanks","Shirts > Tank tops","Delta Gamma (Private)","campaign_past_campaign, past_campaign_temp","Delta Gamma"
"457411112","SK TSL Flannel","Shirts > Button-up shirts","Sigma Kappa (Private)","campaign_past_campaign, past_campaign_temp","Sigma Kappa"
"457413568","Phi Sigma Sigma Formal","Shirts > Blouses","Phi Sigma Sigma (Private)","campaign_past_campaign, past_campaign_temp","Phi Sigma Sigma"
"457417376","Alpha Phi Pullover","Sweatshirts > Crewneck sweatshirts","Alpha Phi (Private)","campaign_past_campaign, past_campaign_temp","Alpha Phi"
"457417752","Letters Tank","Shirts > Tank tops","Alpha Phi (Private)","campaign_past_campaign, past_campaign_temp","Various"
"457418168","Alpha Phi Pocket Tee","Shirts > Short sleeve t-shirts","Alpha Phi (Private)","campaign_past_campaign, past_campaign_temp","Alpha Phi"
"457418780","Distressed Camo Hat","Headwear > Billed hats","Alpha Phi (Private)","campaign_past_campaign, past_campaign_temp","Various"
"457419032","Alpha Phi Unisex Tee","Shirts > Short sleeve t-shirts","Alpha Phi (Private)","campaign_past_campaign, past_campaign_temp","Alpha Phi"
"458079076","Pi Beta Phi Arrow Tee","Shirts > Short sleeve t-shirts","Pi Beta Phi (Private)","campaign_past_campaign, past_campaign_temp","Pi Beta Phi"
"458101084","Phi Sig Yin Yang Tank","Shirts > Tank tops","Phi Sigma Sigma","campaign_past_campaign, past_campaign_temp, Phi Sigma Sigma","Phi Sigma Sigma"
"458103432","Wanderlust Boxy Tee","Shirts > Short sleeve t-shirts","The Social Life","campaign_past_campaign, General, past_campaign_temp","Various"
"458104352","UW Greek Week 2015 Tank","Shirts > Tank tops","Alpha Xi Delta (Private)","campaign_past_campaign, past_campaign_temp","Various"
"458105168","DG American Girl Tank","Shirts > Tank tops","Delta Gamma","campaign_past_campaign, Delta Gamma, past_campaign_temp","Delta Gamma"
"458108356","Always Hungry Muscle Tank","Shirts > Tank tops","The Social Life","campaign_past_campaign, General, past_campaign_temp","Various"
"458109536","AXiD Take Your Breath Away Tank","Shirts > Tank tops","Alpha Xi Delta","Alpha Xi Delta, campaign_past_campaign, past_campaign_temp","Alpha Xi Delta"
"458110340","Tri Delta Can't Lose Tank","Shirts > Tank tops","Delta Delta Delta","campaign_past_campaign, Delta Delta Delta, past_campaign_temp","Delta Delta Delta"
"458111072","Chi Omega Cat Tee","Shirts > Short sleeve t-shirts","Chi Omega","campaign_past_campaign, Chi Omega, past_campaign_temp","Chi Omega"
"458315416","XO Mandala Long Sleeve Shirt","Shirts > Long sleeve t-shirts","Chi Omega (Private)","campaign_past_campaign, past_campaign_temp","Various"
"458316336","XO Mandala Half Sleeve Shirt","Shirts > 3/4 sleeve t-shirts","Chi Omega (Private)","campaign_past_campaign, past_campaign_temp","Various"
"458317364","XO Running Shorts","Apparel > Shorts","Chi Omega (Private)","campaign_past_campaign, past_campaign_temp","Various"
"458319208","XO Formal Pocket Tee","Shirts > Short sleeve t-shirts","Chi Omega (Private)","campaign_past_campaign, past_campaign_temp","Various"
"458364128","Date A Theta Formal Tank","Shirts > Tank tops","Kappa Alpha Theta (Private)","campaign_past_campaign, past_campaign_temp","Kappa Alpha Theta"
"458366340","Theta Disney Tank","Shirts > Tank tops","Kappa Alpha Theta (Private)","campaign_past_campaign, past_campaign_temp","Kappa Alpha Theta"
"458441740","Summer Slouchy Tank","Shirts > Tank tops","The Social Life","General","Various"
